"product_id_1","actual_start_time_1","product_id_2","actual_start_time_2","product_id_3","actual_start_time_3","product_id_4","actual_start_time_4","product_id_5","actual_start_time_5","product_id_6","actual_start_time_6","kojo_id_7","kosou_srl_no_7","pf_ondo_7","pf_koubu_ondo_7","pf_neck_ondo_7","p1_aturyoku_7","p2_aturyoku_7","pb_aturyoku_7","kojo_id_8","trace_srl_no_8","nakami_ondo_8","ibutu_roka_jdgmnt_rslt_8"
"Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Case Packaging_0000000234_173","2022-03-24T17:03:25.238+09:00","Filling_0000000234_518","2022-03-24T17:03:22.480+09:00","Filling_0000000234_518","2022-03-24T17:03:21.878+09:00","Blow_0000000234_221","2022-03-24T17:03:20.468+09:00","E001","Blow_0000000234_221","68426","20977","9893","7190","36260","95851","E001","Filling_0000000234_518","258.27","425"
"Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Case Packaging_0000000240_766","2022-03-24T17:03:55.661+09:00","Filling_0000000235_417","2022-03-24T17:03:28.619+09:00","Filling_0000000235_417","2022-03-24T17:03:28.042+09:00","Blow_0000000235_612","2022-03-24T17:03:26.632+09:00","E001","Blow_0000000235_612","36629","37062","38493","80137","14472","3254","E001","Filling_0000000235_417","199.58","667"
"Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Case Packaging_0000000240_766","2022-03-24T17:03:55.661+09:00","Filling_0000000236_610","2022-03-24T17:03:33.335+09:00","Filling_0000000236_610","2022-03-24T17:03:32.763+09:00","Blow_0000000236_330","2022-03-24T17:03:31.373+09:00","E001","Blow_0000000236_330","14517","367","73022","33985","52793","80830","E001","Filling_0000000236_610","371.63","14"
"Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Case Packaging_0000000240_766","2022-03-24T17:03:55.661+09:00","Filling_0000000237_381","2022-03-24T17:03:38.320+09:00","Filling_0000000237_381","2022-03-24T17:03:37.774+09:00","Blow_0000000237_840","2022-03-24T17:03:36.396+09:00","E001","Blow_0000000237_840","18427","6267","84631","92546","14690","87124","E001","Filling_0000000237_381","295.9","669"
"Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Case Packaging_0000000240_766","2022-03-24T17:03:55.661+09:00","Filling_0000000238_983","2022-03-24T17:03:43.172+09:00","Filling_0000000238_983","2022-03-24T17:03:42.573+09:00","Blow_0000000238_832","2022-03-24T17:03:41.161+09:00","E001","Blow_0000000238_832","67530","52063","26427","98275","7450","90829","E001","Filling_0000000238_983","45.2","790"
"Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Case Packaging_0000000240_766","2022-03-24T17:03:55.661+09:00","Filling_0000000239_383","2022-03-24T17:03:47.970+09:00","Filling_0000000239_383","2022-03-24T17:03:47.397+09:00","Blow_0000000239_191","2022-03-24T17:03:45.994+09:00","E001","Blow_0000000239_191","10590","26623","46909","87983","2925","13935","E001","Filling_0000000239_383","490.09","318"
"Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Pallet Packaging_0000000240_790","2022-03-24T17:03:56.783+09:00","Case Packaging_0000000240_766","2022-03-24T17:03:55.661+09:00","Filling_0000000240_494","2022-03-24T17:03:52.671+09:00","Filling_0000000240_494","2022-03-24T17:03:52.072+09:00","Blow_0000000240_891","2022-03-24T17:03:50.752+09:00","E001","Blow_0000000240_891","82544","27786","67527","5762","73828","3365","E001","Filling_0000000240_494","815.64","467"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000246_365","2022-03-24T17:04:30.598+09:00","Filling_0000000241_412","2022-03-24T17:04:03.571+09:00","Filling_0000000241_412","2022-03-24T17:04:02.998+09:00","Blow_0000000241_795","2022-03-24T17:04:01.637+09:00","E001","Blow_0000000241_795","41655","64678","32328","38427","64907","84044","E001","Filling_0000000241_412","873.83","77"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000246_365","2022-03-24T17:04:30.598+09:00","Filling_0000000242_131","2022-03-24T17:04:08.482+09:00","Filling_0000000242_131","2022-03-24T17:04:07.879+09:00","Blow_0000000242_254","2022-03-24T17:04:06.583+09:00","E001","Blow_0000000242_254","64036","91273","31460","87707","13771","45347","E001","Filling_0000000242_131","163.04","404"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000246_365","2022-03-24T17:04:30.598+09:00","Filling_0000000243_502","2022-03-24T17:04:13.073+09:00","Filling_0000000243_502","2022-03-24T17:04:12.540+09:00","Blow_0000000243_529","2022-03-24T17:04:11.260+09:00","E001","Blow_0000000243_529","54712","52656","58771","15129","49623","34742","E001","Filling_0000000243_502","123.07","990"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000246_365","2022-03-24T17:04:30.598+09:00","Filling_0000000244_745","2022-03-24T17:04:18.183+09:00","Filling_0000000244_745","2022-03-24T17:04:17.588+09:00","Blow_0000000244_830","2022-03-24T17:04:16.042+09:00","E001","Blow_0000000244_830","18325","18234","99710","19387","60989","73029","E001","Filling_0000000244_745","28.63","476"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000246_365","2022-03-24T17:04:30.598+09:00","Filling_0000000245_014","2022-03-24T17:04:23.068+09:00","Filling_0000000245_014","2022-03-24T17:04:22.478+09:00","Blow_0000000245_084","2022-03-24T17:04:21.104+09:00","E001","Blow_0000000245_084","16675","16160","98416","33044","55984","31032","E001","Filling_0000000245_014","835.17","404"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000246_365","2022-03-24T17:04:30.598+09:00","Filling_0000000246_684","2022-03-24T17:04:27.861+09:00","Filling_0000000246_684","2022-03-24T17:04:27.281+09:00","Blow_0000000246_816","2022-03-24T17:04:26.007+09:00","E001","Blow_0000000246_816","86216","95364","70737","60687","1559","27106","E001","Filling_0000000246_684","451.27","218"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000252_385","2022-03-24T17:05:01.095+09:00","Filling_0000000247_877","2022-03-24T17:04:33.961+09:00","Filling_0000000247_877","2022-03-24T17:04:33.386+09:00","Blow_0000000247_717","2022-03-24T17:04:32.027+09:00","E001","Blow_0000000247_717","18014","27121","213","67026","47168","12493","E001","Filling_0000000247_877","237.64","619"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000252_385","2022-03-24T17:05:01.095+09:00","Filling_0000000248_459","2022-03-24T17:04:39.069+09:00","Filling_0000000248_459","2022-03-24T17:04:38.515+09:00","Blow_0000000248_009","2022-03-24T17:04:37.033+09:00","E001","Blow_0000000248_009","13576","90589","87451","43639","67395","7845","E001","Filling_0000000248_459","561.2","2"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000252_385","2022-03-24T17:05:01.095+09:00","Filling_0000000249_771","2022-03-24T17:04:43.785+09:00","Filling_0000000249_771","2022-03-24T17:04:43.208+09:00","Blow_0000000249_530","2022-03-24T17:04:41.831+09:00","E001","Blow_0000000249_530","52075","87718","14173","69000","81830","78307","E001","Filling_0000000249_771","154.04","864"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000252_385","2022-03-24T17:05:01.095+09:00","Filling_0000000250_443","2022-03-24T17:04:48.550+09:00","Filling_0000000250_443","2022-03-24T17:04:47.974+09:00","Blow_0000000250_951","2022-03-24T17:04:46.638+09:00","E001","Blow_0000000250_951","63094","66304","99877","70319","88428","31773","E001","Filling_0000000250_443","977.47","384"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000252_385","2022-03-24T17:05:01.095+09:00","Filling_0000000251_728","2022-03-24T17:04:53.548+09:00","Filling_0000000251_728","2022-03-24T17:04:52.924+09:00","Blow_0000000251_465","2022-03-24T17:04:51.546+09:00","E001","Blow_0000000251_465","91353","73858","71615","74413","71624","27550","E001","Filling_0000000251_728","530.6","927"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000252_385","2022-03-24T17:05:01.095+09:00","Filling_0000000252_294","2022-03-24T17:04:58.345+09:00","Filling_0000000252_294","2022-03-24T17:04:57.783+09:00","Blow_0000000252_630","2022-03-24T17:04:56.456+09:00","E001","Blow_0000000252_630","38615","51844","61455","26477","10328","26613","E001","Filling_0000000252_294","329.43","171"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000258_082","2022-03-24T17:05:32.977+09:00","Filling_0000000253_467","2022-03-24T17:05:04.538+09:00","Filling_0000000253_467","2022-03-24T17:05:03.846+09:00","Blow_0000000253_386","2022-03-24T17:05:02.446+09:00","E001","Blow_0000000253_386","91368","17965","43160","88595","24613","93477","E001","Filling_0000000253_467","683.92","484"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000258_082","2022-03-24T17:05:32.977+09:00","Filling_0000000254_654","2022-03-24T17:05:09.365+09:00","Filling_0000000254_654","2022-03-24T17:05:08.843+09:00","Blow_0000000254_111","2022-03-24T17:05:07.555+09:00","E001","Blow_0000000254_111","24204","94584","54580","12820","10542","25388","E001","Filling_0000000254_654","824.05","831"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000258_082","2022-03-24T17:05:32.977+09:00","Filling_0000000255_593","2022-03-24T17:05:15.809+09:00","Filling_0000000255_593","2022-03-24T17:05:15.283+09:00","Blow_0000000255_615","2022-03-24T17:05:12.724+09:00","E001","Blow_0000000255_615","31966","91415","49450","47489","96928","91603","E001","Filling_0000000255_593","521.42","112"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000258_082","2022-03-24T17:05:32.977+09:00","Filling_0000000256_224","2022-03-24T17:05:20.576+09:00","Filling_0000000256_224","2022-03-24T17:05:20.022+09:00","Blow_0000000256_297","2022-03-24T17:05:18.688+09:00","E001","Blow_0000000256_297","61875","75911","88282","6147","7231","22461","E001","Filling_0000000256_224","947.68","851"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000258_082","2022-03-24T17:05:32.977+09:00","Filling_0000000257_579","2022-03-24T17:05:25.332+09:00","Filling_0000000257_579","2022-03-24T17:05:24.784+09:00","Blow_0000000257_247","2022-03-24T17:05:23.435+09:00","E001","Blow_0000000257_247","7972","41228","49231","84056","22351","91847","E001","Filling_0000000257_579","126.8","528"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000258_082","2022-03-24T17:05:32.977+09:00","Filling_0000000258_663","2022-03-24T17:05:30.093+09:00","Filling_0000000258_663","2022-03-24T17:05:29.536+09:00","Blow_0000000258_149","2022-03-24T17:05:28.260+09:00","E001","Blow_0000000258_149","33068","23461","1918","61324","33904","49774","E001","Filling_0000000258_663","560.02","256"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000264_357","2022-03-24T17:06:02.423+09:00","Filling_0000000259_957","2022-03-24T17:05:36.234+09:00","Filling_0000000259_957","2022-03-24T17:05:35.661+09:00","Blow_0000000259_600","2022-03-24T17:05:34.390+09:00","E001","Blow_0000000259_600","86796","10101","21540","86167","90699","34969","E001","Filling_0000000259_957","931.55","574"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000264_357","2022-03-24T17:06:02.423+09:00","Filling_0000000260_301","2022-03-24T17:05:40.727+09:00","Filling_0000000260_301","2022-03-24T17:05:40.179+09:00","Blow_0000000260_352","2022-03-24T17:05:38.853+09:00","E001","Blow_0000000260_352","20303","46282","82991","16475","80000","614","E001","Filling_0000000260_301","266.23","887"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000264_357","2022-03-24T17:06:02.423+09:00","Filling_0000000261_897","2022-03-24T17:05:45.289+09:00","Filling_0000000261_897","2022-03-24T17:05:44.758+09:00","Blow_0000000261_171","2022-03-24T17:05:43.428+09:00","E001","Blow_0000000261_171","15382","29796","25215","18833","12709","84636","E001","Filling_0000000261_897","927.85","656"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000264_357","2022-03-24T17:06:02.423+09:00","Filling_0000000262_839","2022-03-24T17:05:49.808+09:00","Filling_0000000262_839","2022-03-24T17:05:49.278+09:00","Blow_0000000262_236","2022-03-24T17:05:47.971+09:00","E001","Blow_0000000262_236","59353","98950","86343","72785","57580","99695","E001","Filling_0000000262_839","841.14","153"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000264_357","2022-03-24T17:06:02.423+09:00","Filling_0000000263_743","2022-03-24T17:05:54.692+09:00","Filling_0000000263_743","2022-03-24T17:05:54.133+09:00","Blow_0000000263_807","2022-03-24T17:05:52.797+09:00","E001","Blow_0000000263_807","71427","48653","74137","77493","22259","60814","E001","Filling_0000000263_743","560.43","807"
"Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Pallet Packaging_0000000264_396","2022-03-24T17:06:03.476+09:00","Case Packaging_0000000264_357","2022-03-24T17:06:02.423+09:00","Filling_0000000264_587","2022-03-24T17:05:59.657+09:00","Filling_0000000264_587","2022-03-24T17:05:59.143+09:00","Blow_0000000264_266","2022-03-24T17:05:57.782+09:00","E001","Blow_0000000264_266","7381","56347","43730","70273","55511","13265","E001","Filling_0000000264_587","620.96","590"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000270_093","2022-03-24T17:06:37.999+09:00","Filling_0000000265_052","2022-03-24T17:06:09.733+09:00","Filling_0000000265_052","2022-03-24T17:06:09.179+09:00","Blow_0000000265_522","2022-03-24T17:06:07.856+09:00","E001","Blow_0000000265_522","86939","98675","13253","31575","87087","82335","E001","Filling_0000000265_052","422.31","243"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000270_093","2022-03-24T17:06:37.999+09:00","Filling_0000000266_347","2022-03-24T17:06:14.595+09:00","Filling_0000000266_347","2022-03-24T17:06:14.021+09:00","Blow_0000000266_550","2022-03-24T17:06:12.641+09:00","E001","Blow_0000000266_550","81499","73484","81888","18156","66520","4454","E001","Filling_0000000266_347","266.64","675"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000270_093","2022-03-24T17:06:37.999+09:00","Filling_0000000267_363","2022-03-24T17:06:20.470+09:00","Filling_0000000267_363","2022-03-24T17:06:19.860+09:00","Blow_0000000267_978","2022-03-24T17:06:17.422+09:00","E001","Blow_0000000267_978","13814","8369","82951","28362","82731","39522","E001","Filling_0000000267_363","318.49","792"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000270_093","2022-03-24T17:06:37.999+09:00","Filling_0000000268_817","2022-03-24T17:06:25.773+09:00","Filling_0000000268_817","2022-03-24T17:06:25.209+09:00","Blow_0000000268_941","2022-03-24T17:06:23.837+09:00","E001","Blow_0000000268_941","70274","24839","85463","82556","28597","53922","E001","Filling_0000000268_817","720.08","355"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000270_093","2022-03-24T17:06:37.999+09:00","Filling_0000000269_792","2022-03-24T17:06:30.488+09:00","Filling_0000000269_792","2022-03-24T17:06:29.879+09:00","Blow_0000000269_131","2022-03-24T17:06:28.519+09:00","E001","Blow_0000000269_131","73814","56625","72170","64099","99275","11551","E001","Filling_0000000269_792","79.85","411"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000270_093","2022-03-24T17:06:37.999+09:00","Filling_0000000270_198","2022-03-24T17:06:35.430+09:00","Filling_0000000270_198","2022-03-24T17:06:34.826+09:00","Blow_0000000270_354","2022-03-24T17:06:33.443+09:00","E001","Blow_0000000270_354","87543","74725","92544","65337","67608","64744","E001","Filling_0000000270_198","17.21","53"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000276_856","2022-03-24T17:07:08.339+09:00","Filling_0000000271_084","2022-03-24T17:06:41.624+09:00","Filling_0000000271_084","2022-03-24T17:06:41.022+09:00","Blow_0000000271_109","2022-03-24T17:06:39.420+09:00","E001","Blow_0000000271_109","98847","69872","62010","19335","95452","45085","E001","Filling_0000000271_084","388.86","37"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000276_856","2022-03-24T17:07:08.339+09:00","Filling_0000000272_900","2022-03-24T17:06:46.407+09:00","Filling_0000000272_900","2022-03-24T17:06:45.843+09:00","Blow_0000000272_934","2022-03-24T17:06:44.496+09:00","E001","Blow_0000000272_934","35048","59159","3010","36352","5335","94361","E001","Filling_0000000272_900","945.94","424"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000276_856","2022-03-24T17:07:08.339+09:00","Filling_0000000273_355","2022-03-24T17:06:51.021+09:00","Filling_0000000273_355","2022-03-24T17:06:50.450+09:00","Blow_0000000273_247","2022-03-24T17:06:49.178+09:00","E001","Blow_0000000273_247","91766","61578","39740","15928","57827","82516","E001","Filling_0000000273_355","631.05","84"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000276_856","2022-03-24T17:07:08.339+09:00","Filling_0000000274_470","2022-03-24T17:06:55.748+09:00","Filling_0000000274_470","2022-03-24T17:06:55.189+09:00","Blow_0000000274_034","2022-03-24T17:06:53.873+09:00","E001","Blow_0000000274_034","2312","63749","41941","93895","17120","44508","E001","Filling_0000000274_470","238.93","582"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000276_856","2022-03-24T17:07:08.339+09:00","Filling_0000000275_085","2022-03-24T17:07:00.613+09:00","Filling_0000000275_085","2022-03-24T17:07:00.047+09:00","Blow_0000000275_474","2022-03-24T17:06:58.675+09:00","E001","Blow_0000000275_474","34394","71142","7342","98368","99444","36512","E001","Filling_0000000275_085","322","12"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000276_856","2022-03-24T17:07:08.339+09:00","Filling_0000000276_064","2022-03-24T17:07:05.568+09:00","Filling_0000000276_064","2022-03-24T17:07:05.005+09:00","Blow_0000000276_756","2022-03-24T17:07:03.587+09:00","E001","Blow_0000000276_756","39209","43770","60217","56451","29920","28691","E001","Filling_0000000276_064","484.03","522"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000282_825","2022-03-24T17:07:38.713+09:00","Filling_0000000277_500","2022-03-24T17:07:11.704+09:00","Filling_0000000277_500","2022-03-24T17:07:11.111+09:00","Blow_0000000277_804","2022-03-24T17:07:09.763+09:00","E001","Blow_0000000277_804","76082","15473","4967","81746","31824","38904","E001","Filling_0000000277_500","110.74","281"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000282_825","2022-03-24T17:07:38.713+09:00","Filling_0000000278_921","2022-03-24T17:07:16.437+09:00","Filling_0000000278_921","2022-03-24T17:07:15.899+09:00","Blow_0000000278_066","2022-03-24T17:07:14.610+09:00","E001","Blow_0000000278_066","85513","64810","42429","17166","48373","35282","E001","Filling_0000000278_921","574.96","469"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000282_825","2022-03-24T17:07:38.713+09:00","Filling_0000000279_313","2022-03-24T17:07:21.150+09:00","Filling_0000000279_313","2022-03-24T17:07:20.550+09:00","Blow_0000000279_955","2022-03-24T17:07:19.127+09:00","E001","Blow_0000000279_955","94339","47087","56142","25721","89217","63602","E001","Filling_0000000279_313","343.79","192"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000282_825","2022-03-24T17:07:38.713+09:00","Filling_0000000280_558","2022-03-24T17:07:25.980+09:00","Filling_0000000280_558","2022-03-24T17:07:25.418+09:00","Blow_0000000280_648","2022-03-24T17:07:23.999+09:00","E001","Blow_0000000280_648","78729","15585","10089","93617","66881","68493","E001","Filling_0000000280_558","787.19","929"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000282_825","2022-03-24T17:07:38.713+09:00","Filling_0000000281_574","2022-03-24T17:07:30.490+09:00","Filling_0000000281_574","2022-03-24T17:07:29.964+09:00","Blow_0000000281_597","2022-03-24T17:07:28.772+09:00","E001","Blow_0000000281_597","78124","19971","14048","1363","92053","48793","E001","Filling_0000000281_574","643.75","788"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000282_825","2022-03-24T17:07:38.713+09:00","Filling_0000000282_902","2022-03-24T17:07:35.675+09:00","Filling_0000000282_902","2022-03-24T17:07:35.115+09:00","Blow_0000000282_226","2022-03-24T17:07:33.664+09:00","E001","Blow_0000000282_226","89865","30134","72841","82241","41228","54491","E001","Filling_0000000282_902","421.53","685"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000288_778","2022-03-24T17:08:09.172+09:00","Filling_0000000283_855","2022-03-24T17:07:42.258+09:00","Filling_0000000283_855","2022-03-24T17:07:41.705+09:00","Blow_0000000283_159","2022-03-24T17:07:40.249+09:00","E001","Blow_0000000283_159","92486","85015","71047","97732","37783","1237","E001","Filling_0000000283_855","693.69","830"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000288_778","2022-03-24T17:08:09.172+09:00","Filling_0000000284_659","2022-03-24T17:07:46.930+09:00","Filling_0000000284_659","2022-03-24T17:07:46.402+09:00","Blow_0000000284_203","2022-03-24T17:07:45.047+09:00","E001","Blow_0000000284_203","93069","95552","22795","44691","37837","36709","E001","Filling_0000000284_659","137.31","936"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000288_778","2022-03-24T17:08:09.172+09:00","Filling_0000000285_760","2022-03-24T17:07:51.927+09:00","Filling_0000000285_760","2022-03-24T17:07:51.252+09:00","Blow_0000000285_002","2022-03-24T17:07:49.915+09:00","E001","Blow_0000000285_002","2440","16028","50476","78450","27362","84632","E001","Filling_0000000285_760","872.87","999"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000288_778","2022-03-24T17:08:09.172+09:00","Filling_0000000286_924","2022-03-24T17:07:56.764+09:00","Filling_0000000286_924","2022-03-24T17:07:56.204+09:00","Blow_0000000286_125","2022-03-24T17:07:54.868+09:00","E001","Blow_0000000286_125","41466","94964","69818","52882","99163","37869","E001","Filling_0000000286_924","126.65","278"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000288_778","2022-03-24T17:08:09.172+09:00","Filling_0000000287_791","2022-03-24T17:08:01.613+09:00","Filling_0000000287_791","2022-03-24T17:08:01.081+09:00","Blow_0000000287_284","2022-03-24T17:07:59.702+09:00","E001","Blow_0000000287_284","38464","30012","44901","95226","87521","83195","E001","Filling_0000000287_791","354.03","381"
"Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Pallet Packaging_0000000288_329","2022-03-24T17:08:10.547+09:00","Case Packaging_0000000288_778","2022-03-24T17:08:09.172+09:00","Filling_0000000288_156","2022-03-24T17:08:06.433+09:00","Filling_0000000288_156","2022-03-24T17:08:05.868+09:00","Blow_0000000288_124","2022-03-24T17:08:04.426+09:00","E001","Blow_0000000288_124","46812","68342","69997","17905","50136","32203","E001","Filling_0000000288_156","764.85","215"
